Date,Togo,Algeria,Senegal,Morocco,Weigh_Feeder_rate_ A(TPH),Weigh_feeder_rate_B(TPH),Ball_mill_amps,MILL_FEED_END_BRNG_TEMP(°C),MILL_DISCH_END_BRNG_TEMP(°C),PINION_DE_BRNG_TEMP(°C),MILL_FEED_END_BRNG_TEMP(°C),MILL_DISCH_END_BRNG_TEMP(°C),PINION_NDE_BRNG_TEMP(°C),BALL_MILL_VENT_SYS_TEMP(°C),BALL_MILL_VENT_FAN_AMPS,SCREW_CONV _ AMPS(Ball mill Outlet),GR_Silo_level(%),Ball_mill_stack_SPM,Plant_air_pressure(kg/cm2),BAG_FLTR_SUC_PRESSURE(mmWC),FAN_SUC_PRESSURE(mmWC),BAG_FILTER_DP(mmWC),GRS_AIR_SLIDE_BLWR_CURRENT_AMPS,BALL_MILL_AIRSLIDE_BLWR _AMPS,BALL_MILL_VIBRATION_A(mm/s),BALL_MILL_VIBRATION_B(mm/s),BALL_MILL_VIBRATION_C(mm/s),BALL_MILL_VIBRATION_D(mm/s),"BALL_MILL_WND_TEMP_A(°C)
",BALL_MILL_WND_TEMP_B(°C),BALL_MILL_WND_TEMP_C(°C),BALL_MILL_WND_TEMP_D(°C),BALL_MILL_WND_TEMP_E(°C),BALL_MILL_WND_TEMP_F(°C),HP_LUBR_OIL_PRESSURE_1 (kg/cm2),HP_LUBR_OIL_PRESSURE_2(kg/cm2),MAIN_GEARBOX_LUBE_OIL_PRESSURE(kg/cm2),LUBR_OIL_RESV_LVL(%),LUBR_OIL_RESV_TEMP(°C),SCREW_CONV _ CURRENT(Amps),BUCKET_ELEVATOR_CURRENT(Amps),T- (% Moisture content in rock),T- (% P2O5 in rock),T- (BPL in rock (P2O5 x 2.185)),T- (% Cao in rock),T- (% Fe2O3),T- (% Al2O3),T- (% MgO),T- (% F),T- (Cl),T- (% SiO2),T- (% Organic Carbon),T- (CaO / P2O5),T- (F / SiO2),T- (F / P2O5),T- (MER),T- (> 420 microns),T- (420  355 microns),T- (355  212 microns),T- (212  150 microns),T- (150  75 microns),T- (< 75 microns),T- (Bulk Density Kg/Cft),A- (% Moisture content in rock),A- (% P2O5 in rock),A- (BPL in rock (P2O5 x 2.185)),A- (% Cao in rock),A- (% Fe2O3),A- (% Al2O3),A- (% MgO),A- (% F),A- (Cl),A- (% SiO2),A- (% Organic Carbon),A- (CaO / P2O5),A- (F / SiO2),A- (F / P2O5),A- (MER),A- (> 420 microns),A- (420  355 microns),A- (355  212 microns),A- (212  150 microns),A- (150  75 microns),A- (< 75 microns),A- (Bulk Density Kg/Cft),S- (% Moisture content in rock),S- (% P2O5 in rock),S- (BPL in rock (P2O5 x 2.185)),S- (% Cao in rock),S- (% Fe2O3),S- (% Al2O3),S- (% MgO),S- (% F),S- (Cl),S- (% SiO2),S- (% Organic Carbon),S- (CaO / P2O5),S- (F / SiO2),S- (F / P2O5),S- (MER),S- (> 420 microns),S- (420  355 microns),S- (355  212 microns),S- (212  150 microns),S- (150  75 microns),S- (< 75 microns),S- (Bulk Density Kg/Cft),M- (% Moisture content in rock),M- (% P2O5 in rock),M- (BPL in rock (P2O5 x 2.185)),M- (% Cao in rock),M- (% Fe2O3),M- (% Al2O3),M- (% MgO),M- (% F),M- (Cl),M- (% SiO2),M- (% Organic Carbon),M- (CaO / P2O5),M- (F / SiO2),M- (F / P2O5),M- (MER),M- (> 420 microns),M- (420  355 microns),M- (355  212 microns),M- (212  150 microns),M- (150  75 microns),M- (< 75 microns),M- (Bulk Density Kg/Cft),> 35,35 to 200,< 200,X1,X2,X3,X4,X5,X6
11-04-2024 04:15,40,40,20,0,31.60630336,47.64733909,80.55493515,43.92759315,45.07607882,49.12802555,42.21402778,42.81601876,54.86794939,41.30104913,74.05418418,28.86088027,81.46442633,1.20040927,6.794259251,55.10889035,532.5811942,477.4723039,12.26873998,12.17376648,0.52400032,0.769302581,0.784983127,0.578265582,62.89043305,62.69807007,61.34340958,61.74983718,64.3278389,63.45547228,28.71415913,19.55197674,1.726238669,81.28924864,45.77809768,28.62227656,25.87497804,2.69,35.82,78.27,49.82,1.45,1.03,0.06,3.94,276,4.26,0.09,1.391,0.925,0.11,0.070910106,15.3,3.1,26.4,23.3,22.8,9.1,42.87,1.01,29.75,65,49.65,0.46,0.44,0.81,3.77,243,1.7,0.27,1.669,2.218,0.127,0.057478992,17.8,14.8,35.2,18.8,8.8,4.6,50.95,3.12,33.87,74,45.63,3.6,1.28,0.06,3.09,127,9.88,0.11,1.347,0.313,0.091,0.145851786,22.5,10.5,15,7,23,8.5,7.4,,,,,,,,,,,,,,,,,,,,,,,4.6,43.7,51.7,17.74,9.26,27.64,18.24,17.24,7.18
11-04-2024 04:16,40,40,20,0,31.69201002,47.65048744,80.11143216,43.93249231,45.07475694,49.09223999,42.22282175,42.82111258,54.89010925,41.35743603,74.18768256,28.95774711,81.47190814,1.15645199,6.522628657,54.47712479,532.7428887,478.265764,12.31029507,12.2135511,0.532747831,0.768161904,0.780039772,0.654307733,62.88881701,62.68932935,61.31747505,61.73382366,64.31976924,63.4613978,28.63326271,19.55982995,1.727302119,81.13045631,45.78803948,28.45956899,26.08277494,2.69,35.82,78.27,49.82,1.45,1.03,0.06,3.94,276,4.26,0.09,1.391,0.925,0.11,0.070910106,15.3,3.1,26.4,23.3,22.8,9.1,42.87,1.01,29.75,65,49.65,0.46,0.44,0.81,3.77,243,1.7,0.27,1.669,2.218,0.127,0.057478992,17.8,14.8,35.2,18.8,8.8,4.6,50.95,3.12,33.87,74,45.63,3.6,1.28,0.06,3.09,127,9.88,0.11,1.347,0.313,0.091,0.145851786,22.5,10.5,15,7,23,8.5,7.4,,,,,,,,,,,,,,,,,,,,,,,4.6,43.7,51.7,17.74,9.26,27.64,18.24,17.24,7.18
11-04-2024 04:17,40,40,20,0,31.89422546,47.72257479,79.06029257,43.92486919,45.09537733,49.03946759,42.22301166,42.82127498,54.91828742,41.40579009,73.96083525,28.84818521,81.46941976,1.096519234,6.819565987,55.02752774,533.1648465,478.1373188,12.24999293,12.13735673,0.602913845,0.768487227,0.784971508,0.641401664,62.88438429,62.65305322,61.3405001,61.74345776,64.31961007,63.44876395,28.60717441,19.61303073,1.725255678,81.23542576,45.76876495,28.65960282,26.08359414,2.69,35.82,78.27,49.82,1.45,1.03,0.06,3.94,276,4.26,0.09,1.391,0.925,0.11,0.070910106,15.3,3.1,26.4,23.3,22.8,9.1,42.87,1.01,29.75,65,49.65,0.46,0.44,0.81,3.77,243,1.7,0.27,1.669,2.218,0.127,0.057478992,17.8,14.8,35.2,18.8,8.8,4.6,50.95,3.12,33.87,74,45.63,3.6,1.28,0.06,3.09,127,9.88,0.11,1.347,0.313,0.091,0.145851786,22.5,10.5,15,7,23,8.5,7.4,,,,,,,,,,,,,,,,,,,,,,,4.6,43.7,51.7,17.74,9.26,27.64,18.24,17.24,7.18
11-04-2024 04:18,40,40,20,0,31.53619064,47.60052829,79.68996212,43.93768964,45.11498103,49.08123713,42.23535787,42.83998878,54.96370884,41.48201239,73.66743476,28.72910469,81.46897221,1.030912773,6.523869475,54.00066391,533.3291519,479.328488,12.18740984,12.04859459,0.529591638,0.769079768,0.761379605,0.659241778,62.87761459,62.67001058,61.33263092,61.71797948,64.30914826,63.45926849,28.68051529,19.52676885,1.725163656,81.11888824,45.78118941,28.61594371,24.51412871,2.69,35.82,78.27,49.82,1.45,1.03,0.06,3.94,276,4.26,0.09,1.391,0.925,0.11,0.070910106,15.3,3.1,26.4,23.3,22.8,9.1,42.87,1.01,29.75,65,49.65,0.46,0.44,0.81,3.77,243,1.7,0.27,1.669,2.218,0.127,0.057478992,17.8,14.8,35.2,18.8,8.8,4.6,50.95,3.12,33.87,74,45.63,3.6,1.28,0.06,3.09,127,9.88,0.11,1.347,0.313,0.091,0.145851786,22.5,10.5,15,7,23,8.5,7.4,,,,,,,,,,,,,,,,,,,,,,,4.6,43.7,51.7,17.74,9.26,27.64,18.24,17.24,7.18
11-04-2024 04:19,40,40,20,0,31.3696482,47.57988268,81.04242698,43.95891616,45.12507154,49.25821888,42.23201646,42.86168883,54.98924922,41.52325333,73.50207748,28.60039008,81.47381224,1.023546357,6.80636261,54.44063977,533.3640972,478.9234575,12.1306138,11.97160884,0.548396332,0.769096084,0.78200899,0.610243207,62.85290096,62.66652087,61.31936036,61.73565153,64.30929572,63.44480695,28.67797623,19.60304503,1.727584498,81.07116284,45.77352841,28.63071575,24.24805685,2.69,35.82,78.27,49.82,1.45,1.03,0.06,3.94,276,4.26,0.09,1.391,0.925,0.11,0.070910106,15.3,3.1,26.4,23.3,22.8,9.1,42.87,1.01,29.75,65,49.65,0.46,0.44,0.81,3.77,243,1.7,0.27,1.669,2.218,0.127,0.057478992,17.8,14.8,35.2,18.8,8.8,4.6,50.95,3.12,33.87,74,45.63,3.6,1.28,0.06,3.09,127,9.88,0.11,1.347,0.313,0.091,0.145851786,22.5,10.5,15,7,23,8.5,7.4,,,,,,,,,,,,,,,,,,,,,,,4.6,43.7,51.7,17.74,9.26,27.64,18.24,17.24,7.18
11-04-2024 04:20,40,40,20,0,31.55356438,47.79802209,79.88231861,43.94756811,45.14204977,49.26891774,42.25529194,42.88844294,55.03269915,41.571993,73.34674662,28.59749357,81.46620576,1.043647634,6.617681077,54.63999483,533.5255963,478.8856014,12.10276896,11.92093996,0.503220697,0.768799532,0.761943973,0.592802214,62.84187157,62.63984238,61.32008804,61.71625491,64.29081722,63.44136832,28.74967825,19.57009246,1.721924312,81.23887143,45.77368906,28.59202455,24.5291231,2.69,35.82,78.27,49.82,1.45,1.03,0.06,3.94,276,4.26,0.09,1.391,0.925,0.11,0.070910106,15.3,3.1,26.4,23.3,22.8,9.1,42.87,1.01,29.75,65,49.65,0.46,0.44,0.81,3.77,243,1.7,0.27,1.669,2.218,0.127,0.057478992,17.8,14.8,35.2,18.8,8.8,4.6,50.95,3.12,33.87,74,45.63,3.6,1.28,0.06,3.09,127,9.88,0.11,1.347,0.313,0.091,0.145851786,22.5,10.5,15,7,23,8.5,7.4,,,,,,,,,,,,,,,,,,,,,,,4.6,43.7,51.7,17.74,9.26,27.64,18.24,17.24,7.18
11-04-2024 04:21,40,40,20,0,31.53627868,47.65952891,79.64246406,43.93500599,45.12729008,49.20953309,42.24644129,42.86890701,55.0435044,41.58798435,73.77334809,28.69911682,81.47064936,1.089597776,6.889205979,54.04636208,532.9993152,478.9529532,12.14617905,11.9552526,0.510903906,0.768328195,0.756182572,0.576853944,62.82890299,62.6112161,61.30772448,61.67919798,64.28333135,63.4329359,28.70274314,19.5619393,1.725607183,80.94059926,45.76644934,28.54594118,25.14390799,2.69,35.82,78.27,49.82,1.45,1.03,0.06,3.94,276,4.26,0.09,1.391,0.925,0.11,0.070910106,15.3,3.1,26.4,23.3,22.8,9.1,42.87,1.01,29.75,65,49.65,0.46,0.44,0.81,3.77,243,1.7,0.27,1.669,2.218,0.127,0.057478992,17.8,14.8,35.2,18.8,8.8,4.6,50.95,3.12,33.87,74,45.63,3.6,1.28,0.06,3.09,127,9.88,0.11,1.347,0.313,0.091,0.145851786,22.5,10.5,15,7,23,8.5,7.4,,,,,,,,,,,,,,,,,,,,,,,4.6,43.7,51.7,17.74,9.26,27.64,18.24,17.24,7.18
11-04-2024 04:22,40,40,20,0,31.4377101,47.7507436,79.33941313,43.94810721,45.13453653,49.10961463,42.26122061,42.89097478,55.07757695,41.62495248,73.73351211,28.71883791,81.47278092,1.12165199,6.490899918,53.66693104,533.1756078,479.5086767,12.17606952,11.96732543,0.589145429,0.767714461,0.759039339,0.640845691,62.79906212,62.58973778,61.27498756,61.67686827,64.26756295,63.41556012,28.70845348,19.58582971,1.724751198,80.89223877,45.75988124,28.48221029,25.91543513,2.69,35.82,78.27,49.82,1.45,1.03,0.06,3.94,276,4.26,0.09,1.391,0.925,0.11,0.070910106,15.3,3.1,26.4,23.3,22.8,9.1,42.87,1.01,29.75,65,49.65,0.46,0.44,0.81,3.77,243,1.7,0.27,1.669,2.218,0.127,0.057478992,17.8,14.8,35.2,18.8,8.8,4.6,50.95,3.12,33.87,74,45.63,3.6,1.28,0.06,3.09,127,9.88,0.11,1.347,0.313,0.091,0.145851786,22.5,10.5,15,7,23,8.5,7.4,,,,,,,,,,,,,,,,,,,,,,,4.6,43.7,51.7,17.74,9.26,27.64,18.24,17.24,7.18
11-04-2024 04:23,40,40,20,0,31.58523906,47.56610386,80.1928734,43.94717359,45.14316751,48.98541104,42.2641454,42.88643206,55.10331241,41.63626731,73.57694276,28.63481466,81.47189278,1.156972645,6.75388617,53.50634248,533.4973445,479.991002,12.13194088,11.92358807,0.499017166,0.769003705,0.757718179,0.640793562,62.78922976,62.57816025,61.26516144,61.67288364,64.25851199,63.3980867,28.74732957,19.5992007,1.725161532,81.28904287,45.76032487,28.34886532,26.25280782,2.69,35.82,78.27,49.82,1.45,1.03,0.06,3.94,276,4.26,0.09,1.391,0.925,0.11,0.070910106,15.3,3.1,26.4,23.3,22.8,9.1,42.87,1.01,29.75,65,49.65,0.46,0.44,0.81,3.77,243,1.7,0.27,1.669,2.218,0.127,0.057478992,17.8,14.8,35.2,18.8,8.8,4.6,50.95,3.12,33.87,74,45.63,3.6,1.28,0.06,3.09,127,9.88,0.11,1.347,0.313,0.091,0.145851786,22.5,10.5,15,7,23,8.5,7.4,,,,,,,,,,,,,,,,,,,,,,,4.6,43.7,51.7,17.74,9.26,27.64,18.24,17.24,7.18
11-04-2024 04:24,40,40,20,0,31.74898396,47.57019947,79.73078046,43.95976069,45.166956,48.86813974,42.29791416,42.9203182,55.15111424,41.68954983,73.5458309,28.76347423,81.4715649,1.16297319,6.457858886,53.35249004,533.5898842,480.2373942,12.15683016,11.98735694,0.54448116,0.768589592,0.755216299,0.662586894,62.76646111,62.55061561,61.25685028,61.65945635,64.2452325,63.40360949,28.78218714,19.61665464,1.726117052,81.08402767,45.75423514,28.53704089,26.0645528,2.69,35.82,78.27,49.82,1.45,1.03,0.06,3.94,276,4.26,0.09,1.391,0.925,0.11,0.070910106,15.3,3.1,26.4,23.3,22.8,9.1,42.87,1.01,29.75,65,49.65,0.46,0.44,0.81,3.77,243,1.7,0.27,1.669,2.218,0.127,0.057478992,17.8,14.8,35.2,18.8,8.8,4.6,50.95,3.12,33.87,74,45.63,3.6,1.28,0.06,3.09,127,9.88,0.11,1.347,0.313,0.091,0.145851786,22.5,10.5,15,7,23,8.5,7.4,,,,,,,,,,,,,,,,,,,,,,,4.6,43.7,51.7,17.74,9.26,27.64,18.24,17.24,7.18
11-04-2024 04:25,40,40,20,0,31.62697762,47.76301,80.7497978,43.95710095,45.16639381,48.76036255,42.26718017,42.90968851,55.17070358,41.67032568,73.43830477,28.71133949,81.4711923,1.155353612,6.714267908,52.7955689,533.7078919,480.912323,12.13326058,11.97149395,0.513668529,0.768936912,0.75703476,0.59398147,62.74302135,62.51503411,61.23839378,61.63544214,64.21898332,63.36650695,28.70895164,19.56725024,1.72883916,81.07648958,45.75402658,28.44939561,25.53075685,2.69,35.82,78.27,49.82,1.45,1.03,0.06,3.94,276,4.26,0.09,1.391,0.925,0.11,0.070910106,15.3,3.1,26.4,23.3,22.8,9.1,42.87,1.01,29.75,65,49.65,0.46,0.44,0.81,3.77,243,1.7,0.27,1.669,2.218,0.127,0.057478992,17.8,14.8,35.2,18.8,8.8,4.6,50.95,3.12,33.87,74,45.63,3.6,1.28,0.06,3.09,127,9.88,0.11,1.347,0.313,0.091,0.145851786,22.5,10.5,15,7,23,8.5,7.4,,,,,,,,,,,,,,,,,,,,,,,4.6,43.7,51.7,17.74,9.26,27.64,18.24,17.24,7.18
11-04-2024 04:26,40,40,20,0,31.36540465,47.73929121,79.67525094,43.96215464,45.16404086,48.70238493,42.27282782,42.92569865,55.21271747,41.68375219,73.62750319,28.82576466,81.46830409,1.092815525,6.390335594,53.3424104,534.2795938,480.9371834,12.20770519,12.04959971,0.514939937,0.769293665,0.74948793,0.608059211,62.71739912,62.50164217,61.23390992,61.59736977,64.19782762,63.35462738,28.76593433,19.5997909,1.726525806,81.27045692,45.75021628,28.38647983,24.2310443,2.69,35.82,78.27,49.82,1.45,1.03,0.06,3.94,276,4.26,0.09,1.391,0.925,0.11,0.070910106,15.3,3.1,26.4,23.3,22.8,9.1,42.87,1.01,29.75,65,49.65,0.46,0.44,0.81,3.77,243,1.7,0.27,1.669,2.218,0.127,0.057478992,17.8,14.8,35.2,18.8,8.8,4.6,50.95,3.12,33.87,74,45.63,3.6,1.28,0.06,3.09,127,9.88,0.11,1.347,0.313,0.091,0.145851786,22.5,10.5,15,7,23,8.5,7.4,,,,,,,,,,,,,,,,,,,,,,,4.6,43.7,51.7,17.74,9.26,27.64,18.24,17.24,7.18
11-04-2024 04:28,40,40,20,0,31.51609111,47.60661937,79.70454505,43.97071669,45.18882108,48.6114741,42.29404915,42.93555306,55.27357897,41.70958011,73.46331165,28.72531637,81.46700073,1.02582838,6.004245159,52.22338484,534.6636678,482.4402829,12.17827221,12.02784729,0.542976708,0.768225358,0.751758257,0.690106043,62.67895403,62.46237503,61.16970726,61.55970509,64.14455294,63.29882493,28.7841352,19.54595702,1.725506106,81.19989233,45.74997461,28.3846728,24.82513629,2.69,35.82,78.27,49.82,1.45,1.03,0.06,3.94,276,4.26,0.09,1.391,0.925,0.11,0.070910106,15.3,3.1,26.4,23.3,22.8,9.1,42.87,1.01,29.75,65,49.65,0.46,0.44,0.81,3.77,243,1.7,0.27,1.669,2.218,0.127,0.057478992,17.8,14.8,35.2,18.8,8.8,4.6,50.95,3.12,33.87,74,45.63,3.6,1.28,0.06,3.09,127,9.88,0.11,1.347,0.313,0.091,0.145851786,22.5,10.5,15,7,23,8.5,7.4,,,,,,,,,,,,,,,,,,,,,,,4.6,43.7,51.7,17.74,9.26,27.64,18.24,17.24,7.18
11-04-2024 04:30,40,40,20,0,31.55072506,47.63986057,80.68636285,43.9725337,45.21266438,48.54528935,42.3026166,42.94470806,55.31814813,41.72369214,73.62678882,28.71215646,81.46905003,1.154234795,6.082727151,51.4502838,534.8874673,483.4371835,12.19463433,12.04856894,0.534054607,0.768241115,0.763966446,0.672633763,62.62593234,62.4022713,61.13409925,61.52968625,64.11605018,63.2693794,28.84160895,19.55509742,1.728151117,81.06579924,45.75719409,28.44794799,26.62904177,2.69,35.82,78.27,49.82,1.45,1.03,0.06,3.94,276,4.26,0.09,1.391,0.925,0.11,0.070910106,15.3,3.1,26.4,23.3,22.8,9.1,42.87,1.01,29.75,65,49.65,0.46,0.44,0.81,3.77,243,1.7,0.27,1.669,2.218,0.127,0.057478992,17.8,14.8,35.2,18.8,8.8,4.6,50.95,3.12,33.87,74,45.63,3.6,1.28,0.06,3.09,127,9.88,0.11,1.347,0.313,0.091,0.145851786,22.5,10.5,15,7,23,8.5,7.4,,,,,,,,,,,,,,,,,,,,,,,4.6,43.7,51.7,17.74,9.26,27.64,18.24,17.24,7.18
11-04-2024 04:32,40,40,20,0,31.33068236,47.73167637,80.06829164,44.00085819,45.24567226,48.54865601,42.33473596,42.99471468,55.40766704,41.79985619,73.62785848,28.73821814,81.46764551,1.156322439,6.559616647,50.79383557,536.8054568,486.0116212,12.22116791,12.09697691,0.586131958,0.768358486,0.752736505,0.703670708,62.60238632,62.37089174,61.11587069,61.49407856,64.0912846,63.23860695,28.77673095,19.62443732,1.7228395,81.13728168,45.75483782,28.31495307,25.07518143,2.69,35.82,78.27,49.82,1.45,1.03,0.06,3.94,276,4.26,0.09,1.391,0.925,0.11,0.070910106,15.3,3.1,26.4,23.3,22.8,9.1,42.87,1.01,29.75,65,49.65,0.46,0.44,0.81,3.77,243,1.7,0.27,1.669,2.218,0.127,0.057478992,17.8,14.8,35.2,18.8,8.8,4.6,50.95,3.12,33.87,74,45.63,3.6,1.28,0.06,3.09,127,9.88,0.11,1.347,0.313,0.091,0.145851786,22.5,10.5,15,7,23,8.5,7.4,,,,,,,,,,,,,,,,,,,,,,,4.6,43.7,51.7,17.74,9.26,27.64,18.24,17.24,7.18
11-04-2024 04:33,40,40,20,0,31.80348589,47.65755451,79.31067585,44.01202884,45.26097972,48.55533747,42.34494361,42.9926,55.45144195,41.85855074,73.64845217,28.81919217,81.46761201,1.219712242,6.802519051,51.22070976,536.72182,485.5011102,12.24569957,12.14679142,0.516093021,0.768980201,0.750399925,0.579528629,62.56143606,62.33182529,61.0861954,61.45720118,64.05854497,63.2039174,28.85168908,19.57822892,1.729571182,81.09051048,45.74342877,28.40879477,25.30721433,2.69,35.82,78.27,49.82,1.45,1.03,0.06,3.94,276,4.26,0.09,1.391,0.925,0.11,0.070910106,15.3,3.1,26.4,23.3,22.8,9.1,42.87,1.01,29.75,65,49.65,0.46,0.44,0.81,3.77,243,1.7,0.27,1.669,2.218,0.127,0.057478992,17.8,14.8,35.2,18.8,8.8,4.6,50.95,3.12,33.87,74,45.63,3.6,1.28,0.06,3.09,127,9.88,0.11,1.347,0.313,0.091,0.145851786,22.5,10.5,15,7,23,8.5,7.4,,,,,,,,,,,,,,,,,,,,,,,4.6,43.7,51.7,17.74,9.26,27.64,18.24,17.24,7.18
11-04-2024 04:34,40,40,20,0,31.55241785,47.77601027,79.91752464,44.00093643,45.26448217,48.5448646,42.34589268,43.00506081,55.47131764,41.89492123,73.22863218,28.69859617,81.471357,1.262537362,6.807445231,51.01620215,535.8567139,484.8405118,12.16814506,12.06617316,0.532661126,0.74493208,0.756585938,0.589151592,62.55353898,62.33390398,61.07878489,61.46160382,64.04414386,63.20742895,28.85034571,19.58619199,1.727580446,81.17864152,45.73931968,28.41681678,24.6421254,2.69,35.82,78.27,49.82,1.45,1.03,0.06,3.94,276,4.26,0.09,1.391,0.925,0.11,0.070910106,15.3,3.1,26.4,23.3,22.8,9.1,42.87,1.01,29.75,65,49.65,0.46,0.44,0.81,3.77,243,1.7,0.27,1.669,2.218,0.127,0.057478992,17.8,14.8,35.2,18.8,8.8,4.6,50.95,3.12,33.87,74,45.63,3.6,1.28,0.06,3.09,127,9.88,0.11,1.347,0.313,0.091,0.145851786,22.5,10.5,15,7,23,8.5,7.4,,,,,,,,,,,,,,,,,,,,,,,4.6,43.7,51.7,17.74,9.26,27.64,18.24,17.24,7.18
11-04-2024 04:35,40,40,20,0,31.67333459,47.48549368,79.47951043,44.00832344,45.26566143,48.54515553,42.35459851,43.00130747,55.50684904,41.95616841,73.46848984,28.76996663,81.46792871,1.156690721,6.279581037,51.1994632,535.3756523,484.1761891,12.1854165,12.08558905,0.494582432,0.749544771,0.754982372,0.637021468,62.5410041,62.31826647,61.06381516,61.44715221,64.03958056,63.18543916,28.78160003,19.56787617,1.729409893,80.91935531,45.73756921,28.4209812,26.46341813,2.69,35.82,78.27,49.82,1.45,1.03,0.06,3.94,276,4.26,0.09,1.391,0.925,0.11,0.070910106,15.3,3.1,26.4,23.3,22.8,9.1,42.87,1.01,29.75,65,49.65,0.46,0.44,0.81,3.77,243,1.7,0.27,1.669,2.218,0.127,0.057478992,17.8,14.8,35.2,18.8,8.8,4.6,50.95,3.12,33.87,74,45.63,3.6,1.28,0.06,3.09,127,9.88,0.11,1.347,0.313,0.091,0.145851786,22.5,10.5,15,7,23,8.5,7.4,,,,,,,,,,,,,,,,,,,,,,,4.6,43.7,51.7,17.74,9.26,27.64,18.24,17.24,7.18
11-04-2024 04:37,40,40,20,0,31.74432094,47.77648176,79.84956752,44.02181149,45.29561438,48.54403139,42.36919325,43.0155832,55.58397885,42.01907764,73.44990631,28.8602106,81.46682803,1.072960745,6.023476945,50.15952199,536.7679207,486.6083987,12.23368972,12.1315786,0.513499947,0.768421313,0.751642301,0.668464035,62.50903207,62.28752992,61.03314144,61.4053852,64.01398776,63.15612835,28.90478733,19.60446766,1.725662494,81.1698239,45.73207112,28.55591247,25.40402843,2.69,35.82,78.27,49.82,1.45,1.03,0.06,3.94,276,4.26,0.09,1.391,0.925,0.11,0.070910106,15.3,3.1,26.4,23.3,22.8,9.1,42.87,1.01,29.75,65,49.65,0.46,0.44,0.81,3.77,243,1.7,0.27,1.669,2.218,0.127,0.057478992,17.8,14.8,35.2,18.8,8.8,4.6,50.95,3.12,33.87,74,45.63,3.6,1.28,0.06,3.09,127,9.88,0.11,1.347,0.313,0.091,0.145851786,22.5,10.5,15,7,23,8.5,7.4,,,,,,,,,,,,,,,,,,,,,,,4.6,43.7,51.7,17.74,9.26,27.64,18.24,17.24,7.18
11-04-2024 04:39,40,40,20,0,31.54941211,47.68619878,79.07483513,44.01070521,45.31595952,48.59377791,42.36350522,43.04005611,55.6443448,42.08799077,73.44644916,28.71222471,81.46776527,1.21635495,6.333485041,50.11850877,536.2346155,486.1161067,12.17557696,12.0638749,0.535558856,0.769045617,0.766725048,0.714107507,62.48832064,62.26287934,60.97223654,61.37031929,63.95653442,63.11151058,28.84317583,19.58606984,1.723577954,81.20131958,45.73331622,28.58383777,26.06529104,2.69,35.82,78.27,49.82,1.45,1.03,0.06,3.94,276,4.26,0.09,1.391,0.925,0.11,0.070910106,15.3,3.1,26.4,23.3,22.8,9.1,42.87,1.01,29.75,65,49.65,0.46,0.44,0.81,3.77,243,1.7,0.27,1.669,2.218,0.127,0.057478992,17.8,14.8,35.2,18.8,8.8,4.6,50.95,3.12,33.87,74,45.63,3.6,1.28,0.06,3.09,127,9.88,0.11,1.347,0.313,0.091,0.145851786,22.5,10.5,15,7,23,8.5,7.4,,,,,,,,,,,,,,,,,,,,,,,4.6,43.7,51.7,17.74,9.26,27.64,18.24,17.24,7.18
11-04-2024 04:41,40,40,20,0,31.58533636,47.69473254,79.95114209,44.04342068,45.32438427,48.60472856,42.38536987,43.05969834,55.70833464,42.14448005,73.73650079,28.94524389,81.46737724,1.156456744,6.356460746,50.11851234,535.9821817,485.8636694,12.30025459,12.20419976,0.537939347,0.768174085,0.751136043,0.561838209,62.46769534,62.24707476,60.94988754,61.32945675,63.91983572,63.06468164,28.9133284,19.55731668,1.727367721,81.04342881,45.72265095,28.50336386,25.16453317,2.69,35.82,78.27,49.82,1.45,1.03,0.06,3.94,276,4.26,0.09,1.391,0.925,0.11,0.070910106,15.3,3.1,26.4,23.3,22.8,9.1,42.87,1.01,29.75,65,49.65,0.46,0.44,0.81,3.77,243,1.7,0.27,1.669,2.218,0.127,0.057478992,17.8,14.8,35.2,18.8,8.8,4.6,50.95,3.12,33.87,74,45.63,3.6,1.28,0.06,3.09,127,9.88,0.11,1.347,0.313,0.091,0.145851786,22.5,10.5,15,7,23,8.5,7.4,,,,,,,,,,,,,,,,,,,,,,,4.6,43.7,51.7,17.74,9.26,27.64,18.24,17.24,7.18
11-04-2024 04:42,40,40,20,0,31.51051735,47.58324711,78.93814082,44.02104242,45.32573514,48.57351055,42.38712362,43.05758277,55.7417655,42.11043632,73.34562358,28.80093869,81.46978848,1.284676618,6.798866232,49.54325682,536.5200639,486.9768071,12.22064716,12.13353338,0.532156879,0.767638758,0.749903182,0.581072798,62.4231159,62.20588769,60.92446239,61.31149097,63.89469921,63.03649708,28.87989712,19.592934,1.72535137,81.07661027,45.7112141,28.46804987,25.32685769,2.69,35.82,78.27,49.82,1.45,1.03,0.06,3.94,276,4.26,0.09,1.391,0.925,0.11,0.070910106,15.3,3.1,26.4,23.3,22.8,9.1,42.87,1.01,29.75,65,49.65,0.46,0.44,0.81,3.77,243,1.7,0.27,1.669,2.218,0.127,0.057478992,17.8,14.8,35.2,18.8,8.8,4.6,50.95,3.12,33.87,74,45.63,3.6,1.28,0.06,3.09,127,9.88,0.11,1.347,0.313,0.091,0.145851786,22.5,10.5,15,7,23,8.5,7.4,,,,,,,,,,,,,,,,,,,,,,,4.6,43.7,51.7,17.74,9.26,27.64,18.24,17.24,7.18
